,Compound,Negative,Neutral,Positive,Source,Tweet Date,Tweet Text,Tweets Ago
300,-0.7003,0.216,0.216,0.0,@CNN,2018-06-08 20:49:05,@CNN Seriously CNN and Fox are the worst news networks these days. Can’t you write about news going on In the world… https://t.co/YOdruqBSdj,73
301,0.25,0.0,0.0,0.1,@CNN,2018-06-08 20:49:05,@G0dI0w @BreakandEnterTV @CNN It further stated: “Please also be aware that if you were to be granted a presidentia… https://t.co/NQjMICxwDG,74
302,0.6249,0.0,0.0,0.313,@CNN,2018-06-08 20:49:05,"@CNN Now ends the reign of Obama, the Great Divider....",75
303,-0.296,0.191,0.191,0.105,@CNN,2018-06-08 20:49:05,"RT @CNN: Krill are critical to the fight against climate change: These tiny creatures help capture carbon dioxide, offsetting the emissions…",76
304,0.0,0.0,0.0,0.0,@CNN,2018-06-08 20:49:02,RT @CNN: President Trump is dressed as a king on the new Time magazine cover https://t.co/NxcNy1BWy4 https://t.co/Q2XrjRE4ip,77
305,0.8279,0.0,0.0,0.794,@CNN,2018-06-08 20:49:02,@CNN Awesome.  So nice.,78
306,0.2263,0.0,0.0,0.106,@CNN,2018-06-08 20:49:02,@EvanBenn @VoteMrTrump2016 @Bourdain @TheFoxTheatre He was a real talent but surrounded by people @CNN who did not… https://t.co/F4ZMZd1zst,79
307,-0.4939,0.186,0.186,0.0,@CNN,2018-06-08 20:49:01,RT @CNN: A stolen armored personnel carrier led police on a two-hour chase through Virginia https://t.co/adapbHpfj7 https://t.co/e4cTyKhNP6,80
308,0.6908,0.081,0.081,0.263,@CNN,2018-06-08 20:49:01,RT @Sifill_LDF: .@NAACP_LDF successfully represented Mr. Ali in the Supreme Court and his conviction was reversed and all charges dismissed…,81
309,-0.8271,0.304,0.304,0.073,@CNN,2018-06-08 20:49:01,"RT @CNN: BREAKING: Anthony Bourdain of CNN’s “Parts Unknown” is dead. The chef, storyteller and Emmy-winning host has committed suicide at…",82
310,0.0087,0.245,0.245,0.247,@CNN,2018-06-08 20:49:01,"@CNN I loved him, never knew his soul was so troubled.",83
311,-0.7371,0.358,0.358,0.221,@CNN,2018-06-08 20:49:00,@CNN CONSIDERING SUICIDE? DON'T SUFFER IN SILENCE! GET CONFIDENTIAL HELP NOW! CALL THE NATIONAL SUICIDE PREVENTION… https://t.co/dxDH5HWTfD,84
312,0.0,0.0,0.0,0.0,@CNN,2018-06-08 20:49:00,@KaraScannell You need a job!  @CNN is a network that Nobody watches because its ALL (100%) #FakeNews,85
313,0.8271,0.0,0.0,0.293,@CNN,2018-06-08 20:48:59,RT @NijaActivist: Finally this Sars Guy got to my best friend today #EndSars Story so long but I’m glad he’s Out @segalink @BBCBreaking @BB…,86
314,0.0,0.0,0.0,0.0,@CNN,2018-06-08 20:48:59,RT @CNN: Anthony Bourdain saw the humanity in all of us | via @CNNopinion https://t.co/XxMBC10wRg https://t.co/ILwDpX94Bd,87
315,-0.5994,0.163,0.163,0.0,@CNN,2018-06-08 20:48:59,"RT @CNN: Anthony Bourdain's ""Kitchen Confidential"" became Amazon's top-selling book after the chef and television host's death at age 61 ht…",88
316,0.3802,0.0,0.0,0.132,@CNN,2018-06-08 20:48:59,@granvillepoet @CNN They probably have a fucking parade and rent a billboard to let everyone know how cool they are!,89
317,-0.3612,0.2,0.2,0.0,@CNN,2018-06-08 20:48:58,@CNN @CillizzaCNN This level of ignorance is why romey isn't president.SMH,90
318,-0.0772,0.058,0.058,0.0,@CNN,2018-06-08 20:48:57,RT @Smart3Stacy: #MSM @CNN @MSNBC 👙👙No swimsuits for Miss America because it’s demeaning but women doing porn for a living is empowering. S…,91
319,-0.296,0.091,0.091,0.0,@CNN,2018-06-08 20:48:57,"@CNN Trump is doing an exceptional job, and the MEDIA can't stand it. The Mueller thing has gone no where, and now… https://t.co/OILeAfsUih",92
320,0.5859,0.0,0.0,0.211,@CNN,2018-06-08 20:48:56,"RT @kbdavis07: @ezbruin @gregolear @DearAuntCrabby @seanhannity @CNN @MSNBC Did you actually watch the video clear as day a joke, now what…",93
321,-0.3182,0.187,0.187,0.0,@CNN,2018-06-08 20:48:55,@DBloom451 @CNN Maybe they confused your office with an airport lounge.,94
322,-0.4404,0.303,0.303,0.177,@CNN,2018-06-08 20:48:54,@CNN It's a shame ppl have to die to be recognized for how great they were,95
323,0.0,0.0,0.0,0.0,@CNN,2018-06-08 20:48:54,@CNN @NBCNews @ABC @FoxNews @thomsonreuters @CBSNews @BBCWorld @CBCNews https://t.co/uZ6MJwM5rS,96
324,0.0,0.0,0.0,0.0,@CNN,2018-06-08 20:48:53,@ebeyslew_patty @peterdaou On @CNN this week @DineshDSouza actually called President Obama a NARCISSIST a couple of… https://t.co/b6WgJVAHjL,97
325,0.5267,0.0,0.0,0.306,@CNN,2018-06-08 20:48:53,@CNN Well at least the magazine made him look slimmer.  Flattering photo.,98
326,0.5859,0.064,0.064,0.193,@CNN,2018-06-08 20:48:53,"RT @CNN: Tyler Soloman wiped tears of joy off his face after his father, who'd been deployed overseas, surprised Tyler by showing up at his…",99
327,-0.296,0.151,0.151,0.0,@CNN,2018-06-08 20:48:51,"RT @CNN: Charles Krauthammer, the famed conservative columnist, informed readers today that he is confronting an aggressive form of cancer…",100
328,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:47,RT @DesignationSix: Here are some @FoxNews  and @seanhannity advertisers. Since I have them tagged here they will each get notified every t…,1
329,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:46,RT @FoxNews: President @realDonaldTrump calls for probe into claims the Obama administration tried to give Iran access to U.S. banks. https…,2
330,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:46,RT @spartanfan8892: @FoxNews @TeamCavuto At what point do you finally stand up for yourself? They rely on us for military protection and th…,3
331,-0.6486,0.235,0.235,0.0,@FoxNews,2018-06-08 20:49:45,"RT @FoxNews: Anthony Bourdain, CNN host and celebrity chef, dead: A look at his career https://t.co/qgessu49v8",4
332,0.2584,0.0,0.0,0.088,@FoxNews,2018-06-08 20:49:44,@FoxNews @TeamCavuto The Trump Administration can't blame spreading families at the boarder on Dems. 👇 This is CRUE… https://t.co/YYswgFcCbV,5
333,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:44,RT @ErikaMcdougall: @FoxNews @seanhannity @dbongino OMGGGG‼️Just when you thought Liberals couldn’t be MORE STUPID‼️This 👉🏼IDIOT👈🏼 cannot a…,6
334,0.743,0.074,0.074,0.295,@FoxNews,2018-06-08 20:49:43,"RT @FoxNews: Anja Manuel: ""Everyone needs friends, including a powerful country like the U.S. So when we have disputes with our allies and…",7
335,0.6908,0.0,0.0,0.289,@FoxNews,2018-06-08 20:49:41,@HilaryCurtiss @JudgeJeanine @seanhannity @FoxNews You would be better served turning off Fox Entertainment and rea… https://t.co/4GliZe2546,8
336,-0.6908,0.251,0.251,0.0,@FoxNews,2018-06-08 20:49:40,RT @aspiringinvntor: @Americanist4u @AmazingDouglass @MichaelAvenatti @FoxNews Methinks the GOP should be categorized as a terrorist organi…,9
337,-0.6706,0.164,0.164,0.0,@FoxNews,2018-06-08 20:49:39,"RT @DjLots3: *PUBLIC SERVICE ANNOUNCMENT

HURRY!!! SHEP JUST CAME ON &amp; HAS ALREADY STARTED HIS CRAP!

TV OFF FOR 2 HOURS. CAVUTO ON NEXT TO…",10
338,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:38,"@Black_4_Trump @FoxNews @TeamCavuto So, you do get that that means we buy more from them then they buy from us.   W… https://t.co/NJEqIYLKvm",11
339,0.738,0.0,0.0,0.257,@FoxNews,2018-06-08 20:49:38,"RT @FoxNews: .@POTUS: “You can not leak classified information. At the same time, we need freedom of the press.” https://t.co/DF8GvABvLi",12
340,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:38,@FoxNews @RevJJackson @POTUS @Eagles @IngrahamAngle Jesse go back to sleep,13
341,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:36,@DjLots3 @FoxNews @FoxNews,14
342,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:36,@DailyCaller @gailtalk @mmfa @FoxNews @seanhannity Soros,15
343,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:36,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,16
344,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:35,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,17
345,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:35,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,18
346,0.4767,0.0,0.0,0.194,@FoxNews,2018-06-08 20:49:35,"So, will @Kaepernick7 get an invite, Mr. President? @realDonaldTrump 
We would like to hear the discussion on live… https://t.co/6sKtnUplOS",19
347,-0.6706,0.164,0.164,0.0,@FoxNews,2018-06-08 20:49:35,"RT @DjLots3: *PUBLIC SERVICE ANNOUNCMENT

HURRY!!! SHEP JUST CAME ON &amp; HAS ALREADY STARTED HIS CRAP!

TV OFF FOR 2 HOURS. CAVUTO ON NEXT TO…",20
348,0.4404,0.0,0.0,0.127,@FoxNews,2018-06-08 20:49:34,"RT @HJTrinity: @FoxNews @TeamCavuto WHAT? For years, our so-called 'allies' stole from us. Friendship is a 2-way street. For decades we gav…",21
349,0.8268,0.0,0.0,0.216,@FoxNews,2018-06-08 20:49:33,"RT @FoxNews: ""I'm just really happy that he has put this out so that he can see how much the world loves him and how much he changed the wo…",22
350,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:32,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,23
351,-0.5574,0.159,0.159,0.0,@FoxNews,2018-06-08 20:49:32,"RT @FoxNews: Philly mayor dances after sanctuary city ruling, despite past crimes in the city tied to illegal immigrants. https://t.co/93PX…",24
352,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:32,RT @FoxNews: .@facebook slammed ahead of @sherylsandberg's @MIT commencement address https://t.co/7P0DD6fMh9,25
353,0.2023,0.0,0.0,0.087,@FoxNews,2018-06-08 20:49:31,RT @RaymondArroyo: Tune into the @IngrahamAngle for Friday Follies when we discuss a gym rampage and a pair of unbelievable museum exhibits…,26
354,-0.8957,0.454,0.454,0.0,@FoxNews,2018-06-08 20:49:31,"RT @FoxNews: Illegal immigrant found guilty of killing a Kansas mom, kidnapping her 6-day old baby. https://t.co/R34a5h57Ds",27
355,-0.3034,0.131,0.131,0.083,@FoxNews,2018-06-08 20:49:30,"RT @SebGorka: Well it happened.

Just before midnight I finished my second book:

       WHY WE FIGHT

Now off to Singapore to cover @realD…",28
356,-0.4939,0.167,0.167,0.0,@FoxNews,2018-06-08 20:49:30,@NJ_Investigator @FoxNews Perhaps one day he will become a victim of one of these illegals and he’ll quickly change his ignorant mind 😡,29
357,0.743,0.074,0.074,0.295,@FoxNews,2018-06-08 20:49:30,"RT @FoxNews: Anja Manuel: ""Everyone needs friends, including a powerful country like the U.S. So when we have disputes with our allies and…",30
358,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:29,RT @DesignationSix: Here are some @FoxNews  and @seanhannity advertisers. Since I have them tagged here they will each get notified every t…,31
359,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:29,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,32
360,-0.6706,0.164,0.164,0.0,@FoxNews,2018-06-08 20:49:28,"RT @DjLots3: *PUBLIC SERVICE ANNOUNCMENT

HURRY!!! SHEP JUST CAME ON &amp; HAS ALREADY STARTED HIS CRAP!

TV OFF FOR 2 HOURS. CAVUTO ON NEXT TO…",33
361,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:28,@CNN @CBS @NBC @FoxNews @CNBC @MSNBC How Carter Page got tangled up in the Russian web https://t.co/3UPnYAxK2C,34
362,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:27,@Only1Trickster @SebGorka @realDonaldTrump @FoxNews @seanhannity @Regnery I am not from around here. I am uninforme… https://t.co/8Yydi2a8Wu,35
363,-0.4939,0.198,0.198,0.0,@FoxNews,2018-06-08 20:49:27,"@RepLeeZeldin @realDonaldTrump @FoxNews @BillHemmer Insulting our closest allies France, Germany and Canada?  {ropo… https://t.co/c8bJlfZWL1",36
364,0.743,0.074,0.074,0.295,@FoxNews,2018-06-08 20:49:27,"RT @FoxNews: Anja Manuel: ""Everyone needs friends, including a powerful country like the U.S. So when we have disputes with our allies and…",37
365,0.8885,0.0,0.0,0.365,@FoxNews,2018-06-08 20:49:24,"RT @AnthemRespect: Thanks for the heads up 
#ShepardSmith - NOW WE KNOW WHAT NOT TO WATCH.

Now please @FoxNews, for the love of God, will…",38
366,0.296,0.116,0.116,0.214,@FoxNews,2018-06-08 20:49:23,"@FoxBusiness @FoxNews Thank you, LTC Peters. We desperately need more patriots willing to speak truth to power.… https://t.co/7PFnQOvc6Q",39
367,-0.4588,0.158,0.158,0.0,@FoxNews,2018-06-08 20:49:21,RT @FoxNews: Fox News analyst Charles Krauthammer reveals he has weeks to live in heartbreaking letter https://t.co/dzYQOewGoj,40
368,0.6249,0.0,0.0,0.212,@FoxNews,2018-06-08 20:49:21,RT @SaraCarterDC: We will be discussing this and more with @seanhannity @FoxNews @GreggJarrett tonight 9 p.m. EST hope you join us https://…,41
369,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:21,@Beantownump @MtnMD @CNN @nbc @CBS @ABC @NPR @USATODAY @PBS @Reuters @AP @WSJ @FoxNews @NatEnquirer While they perp… https://t.co/aytsWLtmXX,42
370,0.8268,0.0,0.0,0.216,@FoxNews,2018-06-08 20:49:21,"RT @FoxNews: ""I'm just really happy that he has put this out so that he can see how much the world loves him and how much he changed the wo…",43
371,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:20,RT @FoxNews: .@POTUS participates in a G7 working session https://t.co/2xyuIy040U,44
372,0.2732,0.0,0.0,0.129,@FoxNews,2018-06-08 20:49:20,"RT @FoxNews: .@kevincorke: ""The U.S.'s GDP is expected to top $20 trillion this year - and for perspective, that 20 trillion number is more…",45
373,0.2577,0.148,0.148,0.229,@FoxNews,2018-06-08 20:49:20,RT @FoxNews: NEWS ALERT: New protests along Israel-Gaza border. https://t.co/qv0nacAqoy,46
374,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:19,@FoxNews @POTUS Why should Russia be in the meeting? India and Brazil have bigger economies. And are democracies,47
375,0.6249,0.0,0.0,0.317,@FoxNews,2018-06-08 20:49:18,RT @JudgeJeanine: I'll join @seanhannity tonight. Hope you'll tune in - @FoxNews at 9p.,48
376,0.8268,0.0,0.0,0.216,@FoxNews,2018-06-08 20:49:17,"RT @FoxNews: ""I'm just really happy that he has put this out so that he can see how much the world loves him and how much he changed the wo…",49
377,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:17,RT @FoxNews: President @realDonaldTrump calls for probe into claims the Obama administration tried to give Iran access to U.S. banks. https…,50
378,0.5707,0.0,0.0,0.251,@FoxNews,2018-06-08 20:49:17,RT @LindaBuysHouses: @RealOmarNavarro @FoxNews @RepMaxineWaters @TuckerCarlson @seanhannity @JudgeJeanine @IngrahamAngle Congrats Omar!  We…,51
379,-0.8591,0.543,0.543,0.0,@FoxNews,2018-06-08 20:49:17,@FallingdownAl @FoxNews @RickLeventhal @TeamCavuto I'm for protesting the Fascist Fake President.,52
380,0.6249,0.0,0.0,0.317,@FoxNews,2018-06-08 20:49:17,RT @JudgeJeanine: I'll join @seanhannity tonight. Hope you'll tune in - @FoxNews at 9p.,53
381,-0.3034,0.131,0.131,0.083,@FoxNews,2018-06-08 20:49:17,"RT @SebGorka: Well it happened.

Just before midnight I finished my second book:

       WHY WE FIGHT

Now off to Singapore to cover @realD…",54
382,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:16,@NorthCaliGrl @FKASugarBouvier @DJdukesII @ElisaMorris712 @MiaJFletcher @Alyssa_Milano @realDonaldTrump @FoxNews… https://t.co/lAWKQtc0wk,55
383,-0.3034,0.131,0.131,0.083,@FoxNews,2018-06-08 20:49:15,"RT @SebGorka: Well it happened.

Just before midnight I finished my second book:

       WHY WE FIGHT

Now off to Singapore to cover @realD…",56
384,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:15,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,57
385,0.891,0.0,0.0,0.371,@FoxNews,2018-06-08 20:49:15,"RT @FoxNews: .@kayleighmcenany: ""@FLOTUS has the trust and the love of the American people - she has a 57% approval rating. Meanwhile, the…",58
386,0.6249,0.0,0.0,0.317,@FoxNews,2018-06-08 20:49:15,RT @JudgeJeanine: I'll join @seanhannity tonight. Hope you'll tune in - @FoxNews at 9p.,59
387,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:13,RT @FoxNews: GDP estimates in trillions of U.S. dollars. https://t.co/H7EyKoUvVc,60
388,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:13,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,61
389,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:12,RT @DesignationSix: Here are some @FoxNews  and @seanhannity advertisers. Since I have them tagged here they will each get notified every t…,62
390,-0.296,0.196,0.196,0.0,@FoxNews,2018-06-08 20:49:11,@FoxNews I prefer unsweetwned almond milk which is lower in carbs,63
391,0.4019,0.0,0.0,0.403,@FoxNews,2018-06-08 20:49:11,@JudgeJeanine @seanhannity @FoxNews Yes I will,64
392,-0.7269,0.234,0.234,0.0,@FoxNews,2018-06-08 20:49:11,"RT @OliverMcGee: .@FoxNews Charles Krauthammer reveals he has weeks to live in his heartbreaking letter 🌹.

I’m sad to read Charles’ letter…",65
393,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:11,"@IGunry @FoxNews @TeamCavuto Make it or break it, Too late to change now. The worms are out of the can and there's… https://t.co/jeX3ykWN9Z",66
394,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:11,"@GOP🇷🇺Gov’t of Putin

@seanhannity 🇷🇺
@TuckerCarlson 🇷🇺
@FoxNews 🇷🇺
@foxandfriends 🇷🇺
@IngrahamAngle 🇷🇺… https://t.co/m9l8oflIqu",67
395,-0.7351,0.279,0.279,0.107,@FoxNews,2018-06-08 20:49:10,RT @DailyCaller: Media Matters (@mmfa) has launched a new dishonest attack on @FoxNews' @seanhannity and now journalists and liberal activi…,68
396,0.6249,0.0,0.0,0.212,@FoxNews,2018-06-08 20:49:10,RT @SaraCarterDC: We will be discussing this and more with @seanhannity @FoxNews @GreggJarrett tonight 9 p.m. EST hope you join us https://…,69
397,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:09,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,70
398,-0.3818,0.148,0.148,0.0,@FoxNews,2018-06-08 20:49:08,"@chris_schibler @FoxNews @TeamCavuto It appears that you are misinformed.
It's unquestionably verifiable (even on F… https://t.co/pQC88vV431",71
399,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:08,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,72
400,0.0,0.0,0.0,0.0,@FoxNews,2018-06-08 20:49:07,RT @RealOmarNavarro: I’m officially the candidate going against Maxine Waters in the November 6th election. It’s time for @FoxNews to give…,73
401,0.6249,0.0,0.0,0.212,@FoxNews,2018-06-08 20:49:07,RT @SaraCarterDC: We will be discussing this and more with @seanhannity @FoxNews @GreggJarrett tonight 9 p.m. EST hope you join us https://…,74
402,-0.6706,0.164,0.164,0.0,@FoxNews,2018-06-08 20:49:07,"RT @DjLots3: *PUBLIC SERVICE ANNOUNCMENT

HURRY!!! SHEP JUST CAME ON &amp; HAS ALREADY STARTED HIS CRAP!

TV OFF FOR 2 HOURS. CAVUTO ON NEXT TO…",75
403,-0.6597,0.206,0.206,0.0,@FoxNews,2018-06-08 20:49:07,"@FoxNews @POTUS @ShepNewsTeam Russian journalists and whistle blowers get murdered left and right.
It is widely ass… https://t.co/tjvbMzhM8l",76
404,-0.7964,0.321,0.321,0.0,@FoxNews,2018-06-08 20:49:06,"RT @FoxNews: .@MSNBC's @JoyAnnReid threatened colleague with violence, was homophobic during her radio days, ex-bosses say https://t.co/GMS…",77
